time,signal,control
7080.5784,0.017905882,0.02218902
7080.628384,0.018016471,0.022041569
7080.6784,0.017886275,0.022099608
7080.728384,0.017868235,0.022083137
7080.7784,0.018003922,0.021861961
7080.828384,0.017916078,0.021968627
7080.8784,0.017926275,0.021928627
7080.928384,0.017991373,0.021790588
7080.9784,0.017958431,0.021802353
7081.028384,0.017775686,0.021669804
7081.0784,0.017747451,0.021504314
7081.128384,0.017927059,0.021275294
7081.1784,0.017843922,0.021552941
7081.228384,0.017811765,0.021597647
7081.2784,0.017877647,0.021464314
7081.328384,0.017866667,0.021651765
7081.3784,0.017999216,0.021810196
7081.428384,0.018008627,0.021769412
7081.4784,0.017989804,0.021905098
7081.528384,0.017987451,0.021936471
7081.5784,0.018007843,0.021854902
7081.628384,0.018095686,0.021945098
7081.6784,0.018035294,0.022036863
7081.728384,0.018054902,0.02205098
7081.7784,0.018169412,0.021967843
7081.828384,0.017921569,0.022144314
7081.8784,0.018123922,0.022058824
7081.928384,0.018181176,0.021974118
7081.9784,0.018047059,0.022224314
7082.028384,0.01811451,0.022069804
7082.0784,0.018116863,0.02215451
7082.128384,0.01809098,0.022271373
7082.1784,0.018098039,0.022157647
7082.228384,0.018192157,0.022105098
7082.2784,0.018059608,0.022198431
7082.328384,0.017968627,0.022135686
7082.3784,0.018071373,0.021958431
7082.428384,0.017950588,0.022061961
7082.4784,0.017916863,0.022018824
7082.528384,0.018004706,0.021886275
7082.5784,0.017900392,0.022099608
7082.628384,0.017962353,0.022000784
7082.6784,0.017978039,0.021881569
7082.728384,0.017929412,0.022022745
7082.7784,0.01815451,0.021773333
7082.828384,0.018396078,0.021877647
7082.8784,0.018487059,0.021973333
7082.928384,0.018492549,0.022108235
7082.9784,0.018321569,0.021943529
7083.028384,0.018215686,0.021969412
7083.0784,0.017997647,0.021738824
7083.128384,0.018441569,0.021589804
7083.1784,0.018509804,0.021943529
7083.228384,0.018539608,0.022272941
7083.2784,0.018543529,0.021981961
7083.328384,0.018355294,0.022093333
7083.3784,0.018304314,0.021901961
7083.428384,0.018228235,0.021692549
7083.4784,0.018065098,0.021829804
7083.528384,0.018047059,0.021734902
7083.5784,0.017877647,0.02167451
7083.628384,0.018016471,0.021756078
7083.6784,0.017822745,0.021832941
7083.728384,0.017792941,0.021773333
7083.7784,0.017774902,0.021669804
7083.828384,0.017781961,0.021720784
7083.8784,0.017704314,0.021818039
7083.928384,0.01763451,0.021786667
7083.9784,0.017576471,0.02173098
7084.028384,0.017683922,0.021655686
7084.0784,0.017573333,0.021703529
7084.128384,0.01759451,0.021792941
7084.1784,0.017578824,0.021751373
7084.228384,0.017552941,0.021766275
7084.2784,0.017531765,0.021763137
7084.328384,0.017521569,0.02182902
7084.3784,0.017564706,0.021774902
7084.428384,0.017458039,0.021756863
7084.4784,0.017545098,0.021799216
7084.528384,0.017569412,0.021795294
7084.5784,0.017494118,0.021784314
7084.628384,0.017548235,0.021757647
7084.6784,0.017494902,0.021716863
7084.728384,0.017537255,0.021721569
7084.7784,0.017471373,0.021767059
7084.828384,0.017414902,0.021745098
7084.8784,0.01744,0.02172
7084.928384,0.017516078,0.021739608
7084.9784,0.017472941,0.02173098
7085.028384,0.01748,0.021773333
7085.0784,0.017383529,0.021818039
7085.128384,0.017452549,0.021745098
7085.1784,0.017421961,0.021774118
7085.228384,0.017436078,0.02179451
7085.2784,0.017433725,0.021778039
7085.328384,0.017473725,0.021806275
7085.3784,0.017551373,0.021783529
7085.428384,0.017615686,0.021865098
7085.4784,0.017558431,0.021893333
7085.528384,0.017587451,0.021938039
7085.5784,0.017534118,0.02195451
7085.628384,0.017654118,0.021876078
7085.6784,0.017541176,0.021899608
7085.728384,0.017624314,0.021974902
7085.7784,0.017542745,0.021832941
7085.828384,0.017484706,0.021768627
7085.8784,0.01757098,0.021812549
7085.928384,0.017471373,0.021927059
7085.9784,0.017479216,0.021776471
7086.028384,0.017576471,0.021796863
7086.0784,0.01748,0.021894902
7086.128384,0.017574902,0.021832157
7086.1784,0.017500392,0.021937255
7086.228384,0.017557647,0.021889412
7086.2784,0.017567843,0.021855686
7086.328384,0.017497255,0.022007843
7086.3784,0.017492549,0.021896471
7086.428384,0.017588235,0.021883137
7086.4784,0.017638431,0.021985882
7086.528384,0.017563922,0.021907451
7086.5784,0.017570196,0.021957647
7086.628384,0.017626667,0.021892549
7086.6784,0.017534118,0.021960784
7086.728384,0.017498039,0.021949804
7086.7784,0.017509804,0.021775686
7086.828384,0.01744549,0.021822745
7086.8784,0.017543529,0.02188
7086.928384,0.017398431,0.021859608
7086.9784,0.017465098,0.021810196
7087.028384,0.017492549,0.021926275
7087.0784,0.017490196,0.021906667
7087.128384,0.017476078,0.021894902
7087.1784,0.017502745,0.021930196
7087.228384,0.017563137,0.021899608
7087.2784,0.017507451,0.021850196
7087.328384,0.017450196,0.021918431
7087.3784,0.017527843,0.021854118
7087.428384,0.017443137,0.021901961
7087.4784,0.017400784,0.021935686
7087.528384,0.017498824,0.021727843
7087.5784,0.017454902,0.021793725
7087.628384,0.017463529,0.021803922
7087.6784,0.017431373,0.021818039
7087.728384,0.017567059,0.021872157
7087.7784,0.017566275,0.021825882
7087.828384,0.017531765,0.021940392
7087.8784,0.017512941,0.021826667
7087.928384,0.017501176,0.021860392
7087.9784,0.017542745,0.02188549
7088.028384,0.01750902,0.021923137
7088.0784,0.017414118,0.02196549
7088.128384,0.017472941,0.021900392
7088.1784,0.017479216,0.021890196
7088.228384,0.017462745,0.021887843
7088.2784,0.017404706,0.021857255
7088.328384,0.01734902,0.021855686
7088.3784,0.017431373,0.021752157
7088.428384,0.017563922,0.021840784
7088.4784,0.017593725,0.021904314
7088.528384,0.017581176,0.021788235
7088.5784,0.017587451,0.021836078
7088.628384,0.017694118,0.021767843
7088.6784,0.01762902,0.021864314
7088.728384,0.017598431,0.021846275
7088.7784,0.017549804,0.021807059
7088.828384,0.017536471,0.021854118
7088.8784,0.017579608,0.021785882
7088.928384,0.01752549,0.02188549
7088.9784,0.017483922,0.02194902
7089.028384,0.017523922,0.02182902
7089.0784,0.01745098,0.021825882
7089.128384,0.017496471,0.021887843
7089.1784,0.017440784,0.021888627
7089.228384,0.017470588,0.021832941
7089.2784,0.017427451,0.021745098
7089.328384,0.0174,0.021788235
7089.3784,0.017406275,0.02176
7089.428384,0.017414118,0.021762353
7089.4784,0.017368627,0.021781176
7089.528384,0.017364706,0.021741176
7089.5784,0.017313725,0.021733333
7089.628384,0.017349804,0.021751373
7089.6784,0.017392941,0.021758431
7089.728384,0.01736,0.021865882
7089.7784,0.01737098,0.021821176
7089.828384,0.017374118,0.02180549
7089.8784,0.017465098,0.021814118
7089.928384,0.017344314,0.021781176
7089.9784,0.017399216,0.021764706
7090.028384,0.017294118,0.021772549
7090.0784,0.017299608,0.021847843
7090.128384,0.017345882,0.021780392
7090.1784,0.017321569,0.021822745
7090.228384,0.017298039,0.021821961
7090.2784,0.017377255,0.021746667
7090.328384,0.017347451,0.021888627
7090.3784,0.017317647,0.021778039
7090.428384,0.017293333,0.021741176
7090.4784,0.01731451,0.021774118
7090.528384,0.017407843,0.021705098
7090.5784,0.017356863,0.021803922
7090.628384,0.017345098,0.021798431
7090.6784,0.017327059,0.021855686
7090.728384,0.017323922,0.021852549
7090.7784,0.017311373,0.021792157
7090.828384,0.017211765,0.021825098
7090.8784,0.017329412,0.021850196
7090.928384,0.017336471,0.021871373
7090.9784,0.017288627,0.02192549
7091.028384,0.017319216,0.021905098
7091.0784,0.017283922,0.021864314
7091.128384,0.01738902,0.021865098
7091.1784,0.017374902,0.021828235
7091.228384,0.017327843,0.021894118
7091.2784,0.017344314,0.02183451
7091.328384,0.017273725,0.021978824
7091.3784,0.017351373,0.021854902
7091.428384,0.017294902,0.021795294
7091.4784,0.01732549,0.021738824
7091.528384,0.017338824,0.02186902
7091.5784,0.017435294,0.021904314
7091.628384,0.017358431,0.021931765
7091.6784,0.0174,0.02182902
7091.728384,0.01746902,0.021969412
7091.7784,0.01751451,0.021958431
7091.828384,0.017490196,0.021958431
7091.8784,0.017436863,0.021996863
7091.928384,0.017483922,0.021913725
7091.9784,0.01749098,0.021923922
7092.028384,0.017519216,0.021901961
7092.0784,0.017423529,0.021893333
7092.128384,0.017527059,0.021856471
7092.1784,0.017589804,0.021757647
7092.228384,0.017561569,0.021881569
7092.2784,0.017548235,0.021868235
7092.328384,0.017508235,0.021841569
7092.3784,0.017494118,0.021825882
7092.428384,0.017498824,0.021803922
7092.4784,0.01741098,0.021840784
7092.528384,0.01745098,0.021830588
7092.5784,0.01744,0.021857255
7092.628384,0.017385098,0.021785098
7092.6784,0.01744549,0.021717647
7092.728384,0.017367843,0.021909804
7092.7784,0.017380392,0.021888627
7092.828384,0.017373333,0.021882353
7092.8784,0.01742902,0.02188
7092.928384,0.01742902,0.021818824
7092.9784,0.01742902,0.021934118
7093.028384,0.01740549,0.02188549
7093.0784,0.017388235,0.021864314
7093.128384,0.017406275,0.021820392
7093.1784,0.017502745,0.021793725
7093.228384,0.017390588,0.021936471
7093.2784,0.01744,0.021857255
7093.328384,0.017360784,0.021824314
7093.3784,0.017368627,0.021809412
7093.428384,0.017424314,0.021771765
7093.4784,0.017384314,0.021815686
7093.528384,0.017451765,0.021738824
7093.5784,0.017406275,0.021775686
7093.628384,0.017424314,0.021809412
7093.6784,0.017377255,0.021807843
7093.728384,0.017326275,0.021767059
7093.7784,0.017432157,0.021751373
7093.828384,0.017379608,0.021812549
7093.8784,0.017355294,0.021898824
7093.928384,0.01732549,0.021792157
7093.9784,0.017293333,0.021860392
7094.028384,0.017364706,0.021734118
7094.0784,0.017363137,0.021739608
7094.128384,0.017411765,0.021782745
7094.1784,0.017425882,0.021763922
7094.228384,0.017421176,0.021814902
7094.2784,0.017425098,0.021882353
7094.328384,0.017415686,0.021747451
7094.3784,0.017371765,0.021777255
7094.428384,0.01732549,0.021706667
7094.4784,0.017254902,0.021741176
7094.528384,0.017334902,0.021639216
7094.5784,0.017269804,0.021597647
7094.628384,0.017270588,0.021676078
7094.6784,0.01730902,0.021651765
7094.728384,0.017359216,0.021676863
7094.7784,0.017351373,0.02173098
7094.828384,0.01739451,0.021785882
7094.8784,0.017356863,0.021774118
7094.928384,0.017352157,0.021821961
7094.9784,0.01736,0.021755294
7095.028384,0.017374118,0.02180549
7095.0784,0.017429804,0.021803137
7095.128384,0.017348235,0.021820392
7095.1784,0.017440784,0.021767059
7095.228384,0.017443137,0.021785882
7095.2784,0.017392941,0.021872941
7095.328384,0.017465098,0.021849412
7095.3784,0.017410196,0.021782745
7095.428384,0.017444706,0.02177098
7095.4784,0.01748,0.021762353
7095.528384,0.017415686,0.021822745
7095.5784,0.01741098,0.021814902
7095.628384,0.017310588,0.021706667
7095.6784,0.017294902,0.021785882
7095.728384,0.017353725,0.021772549
7095.7784,0.017322353,0.021876863
7095.828384,0.017290196,0.021876863
7095.8784,0.017370196,0.021811765
7095.928384,0.017386667,0.021796078
7095.9784,0.017341961,0.021807059
7096.028384,0.017328627,0.021807843
7096.0784,0.017279216,0.021796078
7096.128384,0.017258039,0.021782745
7096.1784,0.017258039,0.021829804
7096.228384,0.017287059,0.021792941
7096.2784,0.017312941,0.021796863
7096.328384,0.017287059,0.02184549
7096.3784,0.017309804,0.02189098
7096.428384,0.017280784,0.021864314
7096.4784,0.017337255,0.02192
7096.528384,0.017324706,0.02186902
7096.5784,0.017306667,0.021920784
7096.628384,0.017333333,0.021922353
7096.6784,0.017228235,0.021939608
7096.728384,0.017272157,0.021887059
7096.7784,0.017243137,0.021797647
7096.828384,0.017263529,0.021840784
7096.8784,0.017305882,0.021785098
7096.928384,0.017307451,0.021837647
7096.9784,0.017218039,0.021960784
7097.028384,0.017251765,0.021795294
7097.0784,0.017258039,0.021855686
7097.128384,0.017212549,0.021872157
7097.1784,0.017283922,0.021796078
7097.228384,0.017255686,0.021847059
7097.2784,0.017381176,0.021722353
7097.328384,0.017429804,0.021753725
7097.3784,0.017312157,0.021820392
7097.428384,0.017382745,0.021782745
7097.4784,0.017382745,0.021832941
7097.528384,0.017375686,0.021930196
7097.5784,0.017355294,0.021831373
7097.628384,0.017337255,0.021858824
7097.6784,0.017381176,0.021756863
7097.728384,0.017372549,0.021823529
7097.7784,0.017339608,0.021891765
7097.828384,0.017416471,0.021832941
7097.8784,0.017295686,0.021912941
7097.928384,0.017288627,0.021824314
7097.9784,0.017363137,0.021842353
7098.028384,0.017358431,0.021861961
7098.0784,0.01740549,0.021813333
7098.128384,0.017353725,0.021894902
7098.1784,0.01732,0.021851765
7098.228384,0.017399216,0.021828235
7098.2784,0.017404706,0.021999216
7098.328384,0.017389804,0.02193098
7098.3784,0.017407059,0.021981176
7098.428384,0.017369412,0.022050196
7098.4784,0.017534118,0.021968627
7098.528384,0.017484706,0.022007843
7098.5784,0.017386667,0.021972549
7098.628384,0.017470588,0.021867451
7098.6784,0.017414118,0.02193098
7098.728384,0.017446275,0.021785882
7098.7784,0.017469804,0.021887059
7098.828384,0.017461961,0.021877647
7098.8784,0.017533333,0.021912941
7098.928384,0.017506667,0.021860392
7098.9784,0.017483137,0.021852549
7099.028384,0.01750902,0.02172
7099.0784,0.017529412,0.021806275
7099.128384,0.017520784,0.021767059
7099.1784,0.017490196,0.02171451
7099.228384,0.017522353,0.021697255
7099.2784,0.01742902,0.021601569
7099.328384,0.017352157,0.021616471
7099.3784,0.017414118,0.02144549
7099.428384,0.017334118,0.021392941
7099.4784,0.017358431,0.021416471
7099.528384,0.017276863,0.021316078
7099.5784,0.017321569,0.02121098
7099.628384,0.017264314,0.021171765
7099.6784,0.017243922,0.021203922
7099.728384,0.01716549,0.021118431
7099.7784,0.017142745,0.020988235
7099.828384,0.016991373,0.021017255
7099.8784,0.016986667,0.020974902
7099.928384,0.016933333,0.020791373
7099.9784,0.017014118,0.020661961
7100.028384,0.017052549,0.020723922
7100.0784,0.017033725,0.020875294
7100.128384,0.01711451,0.020904314
7100.1784,0.017152157,0.020901176
7100.228384,0.017110588,0.021040784
7100.2784,0.01697098,0.020869804
7100.328384,0.016865882,0.02078902
7100.3784,0.016712941,0.020619608
7100.428384,0.016611765,0.020402353
7100.4784,0.016569412,0.020210196
7100.528384,0.016701961,0.020221176
7100.5784,0.01658902,0.020228235
7100.628384,0.016603922,0.020221961
7100.6784,0.016572549,0.020167059
7100.728384,0.016395294,0.020236078
7100.7784,0.016432157,0.020070588
7100.828384,0.016370196,0.020059608
7100.8784,0.016223529,0.020042353
7100.928384,0.016217255,0.019945098
7100.9784,0.016201569,0.019745882
7101.028384,0.01607451,0.019689412
7101.0784,0.016123137,0.019481569
7101.128384,0.016147451,0.019473725
7101.1784,0.016107451,0.019527843
7101.228384,0.016094118,0.019542745
7101.2784,0.016152941,0.019450196
7101.328384,0.016515294,0.019484706
7101.3784,0.016606275,0.019808627
7101.428384,0.016789804,0.020345098
7101.4784,0.016958431,0.020520784
7101.528384,0.017044706,0.020747451
7101.5784,0.017180392,0.020932549
7101.628384,0.017190588,0.02116549
7101.6784,0.017299608,0.021197647
7101.728384,0.017358431,0.021260392
7101.7784,0.017302745,0.021332549
7101.828384,0.017292549,0.021270588
7101.8784,0.017315294,0.021377255
7101.928384,0.017227451,0.02140549
7101.9784,0.017224314,0.021302745
7102.028384,0.01717098,0.021312941
7102.0784,0.017149804,0.021289412
7102.128384,0.017076863,0.021156078
7102.1784,0.017033725,0.021145882
7102.228384,0.017059608,0.021100392
7102.2784,0.016956863,0.021116078
7102.328384,0.016852549,0.021036863
7102.3784,0.016708235,0.020872941
7102.428384,0.01666902,0.020777255
7102.4784,0.016507451,0.020621176
7102.528384,0.016346667,0.02044
7102.5784,0.016185882,0.020168627
7102.628384,0.016094118,0.019857255
7102.6784,0.015933333,0.019746667
7102.728384,0.015938824,0.019531765
7102.7784,0.015847059,0.019403137
7102.828384,0.015687059,0.01940549
7102.8784,0.015698039,0.019169412
7102.928384,0.015641569,0.019127059
7102.9784,0.01555451,0.019088627
7103.028384,0.01563451,0.018930196
7103.0784,0.015592157,0.018945882
7103.128384,0.015520784,0.019021176
7103.1784,0.015578824,0.018905098
7103.228384,0.015561569,0.018862745
7103.2784,0.015563137,0.018866667
7103.328384,0.015583529,0.018933333
7103.3784,0.015739608,0.018973333
7103.428384,0.016127843,0.018996078
7103.4784,0.016190588,0.01938902
7103.528384,0.016342745,0.019758431
7103.5784,0.016449412,0.019927843
7103.628384,0.016720784,0.020200784
7103.6784,0.016878431,0.020422745
7103.728384,0.016887059,0.020661176
7103.7784,0.016997647,0.020866667
7103.828384,0.01704549,0.020942745
7103.8784,0.017032941,0.021075294
7103.928384,0.017,0.020990588
7103.9784,0.017031373,0.020963137
7104.028384,0.016974118,0.020898824
7104.0784,0.017008627,0.020952157
7104.128384,0.017036863,0.02098902
7104.1784,0.017057255,0.020971765
7104.228384,0.01697098,0.021052549
7104.2784,0.017036078,0.021021961
7104.328384,0.016974902,0.021003922
7104.3784,0.016967059,0.021047059
7104.428384,0.016992157,0.02109098
7104.4784,0.016946667,0.021093333
7104.528384,0.016946667,0.021109804
7104.5784,0.01696,0.021014118
7104.628384,0.016969412,0.021080784
7104.6784,0.016932549,0.021054118
7104.728384,0.016907451,0.021064314
7104.7784,0.016905098,0.021080784
7104.828384,0.01693098,0.021079216
7104.8784,0.016962353,0.021025098
7104.928384,0.016872157,0.021072941
7104.9784,0.016947451,0.021108235
7105.028384,0.016923922,0.021098824
7105.0784,0.016938824,0.021086275
7105.128384,0.016959216,0.021121569
7105.1784,0.017012549,0.021012549
7105.228384,0.01696549,0.021057255
7105.2784,0.01692,0.021126275
7105.328384,0.016941176,0.021076078
7105.3784,0.016931765,0.021028235
7105.428384,0.016919216,0.021025098
7105.4784,0.016941176,0.021063529
7105.528384,0.016917647,0.021064314
7105.5784,0.016913725,0.021112157
7105.628384,0.016924706,0.021123922
7105.6784,0.016924706,0.021140392
7105.728384,0.016968627,0.021126275
7105.7784,0.016948235,0.021145098
7105.828384,0.016912941,0.021142745
7105.8784,0.016981961,0.021147451
7105.928384,0.016934902,0.021136471
7105.9784,0.016891765,0.02114902
7106.028384,0.016909804,0.021153725
7106.0784,0.016977255,0.021146667
7106.128384,0.016899608,0.021199216
7106.1784,0.016878431,0.021170196
7106.228384,0.016841569,0.021106667
7106.2784,0.016936471,0.021131765
7106.328384,0.016916863,0.021075294
7106.3784,0.016933333,0.021160784
7106.428384,0.016891765,0.021160784
7106.4784,0.01699451,0.021138039
7106.528384,0.016946667,0.021098824
7106.5784,0.016956078,0.021076863
7106.628384,0.016945882,0.021152157
7106.6784,0.016964706,0.021134118
7106.728384,0.016975686,0.021130196
7106.7784,0.01692,0.021200784
7106.828384,0.016967843,0.021124706
7106.8784,0.016939608,0.021136471
7106.928384,0.016987451,0.021140392
7106.9784,0.017004706,0.021193725
7107.028384,0.017002353,0.021189804
7107.0784,0.01700549,0.02122902
7107.128384,0.017031373,0.021322353
7107.1784,0.017029804,0.021377255
7107.228384,0.01704,0.021418824
7107.2784,0.017058039,0.02143451
7107.328384,0.016997647,0.02134902
7107.3784,0.017043137,0.021277647
7107.428384,0.01704549,0.021244706
7107.4784,0.017098039,0.021271373
7107.528384,0.017116863,0.021323137
7107.5784,0.017062745,0.021323922
7107.628384,0.017108235,0.021368627
7107.6784,0.017109804,0.021371765
7107.728384,0.017139608,0.021437647
7107.7784,0.017102745,0.021527843
7107.828384,0.017131765,0.021456471
7107.8784,0.017163922,0.021443922
7107.928384,0.017072157,0.021551373
7107.9784,0.01719451,0.021557647
7108.028384,0.017258824,0.021523137
7108.0784,0.017223529,0.021578824
7108.128384,0.017123137,0.021566275
7108.1784,0.017211765,0.021552941
7108.228384,0.017147451,0.021524706
7108.2784,0.017182745,0.021574902
7108.328384,0.017109804,0.021535686
7108.3784,0.017163922,0.021487059
7108.428384,0.017239216,0.021578039
7108.4784,0.017244706,0.021569412
7108.528384,0.017308235,0.021618039
7108.5784,0.017282353,0.021558431
7108.628384,0.017340392,0.021623529
7108.6784,0.017360784,0.021672157
7108.728384,0.017363922,0.021571765
7108.7784,0.017323137,0.021592157
7108.828384,0.01735451,0.02160549
7108.8784,0.017356863,0.021633725
7108.928384,0.017324706,0.021638431
7108.9784,0.017419608,0.021631373
7109.028384,0.01733098,0.021707451
7109.0784,0.017350588,0.021657255
7109.128384,0.017374902,0.021568627
7109.1784,0.01737098,0.021581176
7109.228384,0.017324706,0.021618824
7109.2784,0.017372549,0.021595294
7109.328384,0.017396863,0.021617255
7109.3784,0.017406275,0.021613333
7109.428384,0.017414118,0.021640784
7109.4784,0.017374902,0.021522353
7109.528384,0.017443137,0.021472157
7109.5784,0.017425098,0.021574118
7109.628384,0.01739451,0.021586667
7109.6784,0.017283922,0.021604706
7109.728384,0.017280784,0.02156
7109.7784,0.01730902,0.021608627
7109.828384,0.017225882,0.021620392
7109.8784,0.017298824,0.02163451
7109.928384,0.01728549,0.021621176
7109.9784,0.017268235,0.021615686
7110.028352,0.017291765,0.021573333
7110.078368,0.017330196,0.021636078
7110.128352,0.017337255,0.02171451
7110.178368,0.017309804,0.021650196
7110.228352,0.017252549,0.021636078
7110.278368,0.01726902,0.021627451
7110.328352,0.017283137,0.021662745
7110.378368,0.017223529,0.021663529
7110.428352,0.017294902,0.02157098
7110.478368,0.017258039,0.021547451
7110.528352,0.017244706,0.021618039
7110.578368,0.017223529,0.021641569
7110.628352,0.017138824,0.021716863
7110.678368,0.01718902,0.02162902
7110.728352,0.017207843,0.021563137
7110.778368,0.017221961,0.021556078
7110.828352,0.017302745,0.021636078
7110.878368,0.017221961,0.021632941
7110.928352,0.017184314,0.021686275
7110.978368,0.017267451,0.021670588
7111.028352,0.017309804,0.021603137
7111.078368,0.017344314,0.02162902
7111.128352,0.017277647,0.021588235
7111.178368,0.017218824,0.021681569
7111.228352,0.017258824,0.021701176
7111.278368,0.017303529,0.021604706
7111.328352,0.017277647,0.021686275
7111.378368,0.017238431,0.021648627
7111.428352,0.017217255,0.021575686
7111.478368,0.017272941,0.021627451
7111.528352,0.017212549,0.021603137
7111.578368,0.017269804,0.021633725
7111.628352,0.017301961,0.02163451
7111.678368,0.017273725,0.02153098
7111.728352,0.01729098,0.02158902
7111.778368,0.017258039,0.021614118
7111.828352,0.017282353,0.021615686
7111.878368,0.017204706,0.02163451
7111.928352,0.017213333,0.021617255
7111.978368,0.017158431,0.021553725
7112.028352,0.017276863,0.021538039
7112.078368,0.017286275,0.021579608
7112.128352,0.017228235,0.02164
7112.178368,0.017272157,0.021636863
7112.228352,0.017319216,0.021597647
7112.278368,0.01724549,0.02168
7112.328352,0.017298039,0.021665098
7112.378368,0.017335686,0.021703529
7112.428352,0.017367059,0.021694118
7112.478368,0.017322353,0.021687843
7112.528352,0.017258824,0.021676078
7112.578368,0.017288627,0.021490196
7112.628352,0.017266667,0.021555294
7112.678368,0.017228235,0.021511373
7112.728352,0.017235294,0.021483137
7112.778368,0.017236863,0.021483922
7112.828352,0.017265882,0.021539608
7112.878368,0.017298039,0.021510588
7112.928352,0.017225882,0.021516078
7112.978368,0.017291765,0.021486275
7113.028352,0.017347451,0.021558431
7113.078368,0.017318431,0.021647059
7113.128352,0.017294902,0.02153098
7113.178368,0.01724549,0.021541961
7113.228352,0.01736549,0.021570196
7113.278368,0.017327843,0.021527059
7113.328352,0.017203922,0.021638431
7113.378368,0.017327843,0.021568627
7113.428352,0.017338824,0.021520784
7113.478368,0.017272157,0.021631373
7113.528352,0.017286275,0.02153098
7113.578368,0.017261961,0.021469804
7113.628352,0.017211765,0.021535686
7113.678368,0.017241569,0.02145098
7113.728352,0.017269804,0.021446275
7113.778368,0.017280784,0.021494118
7113.828352,0.017185098,0.021420392
7113.878368,0.017261176,0.021534118
7113.928352,0.017355294,0.021538039
7113.978368,0.017372549,0.021526275
7114.028352,0.017282353,0.021619608
7114.078368,0.017326275,0.021453333
7114.128352,0.017331765,0.02145098
7114.178368,0.017432941,0.021541961
7114.228352,0.017387451,0.021527059
7114.278368,0.017294118,0.021517647
7114.328352,0.01741098,0.021447843
7114.378368,0.017493333,0.02146902
7114.428352,0.017403922,0.02151451
7114.478368,0.017415686,0.021521569
7114.528352,0.017409412,0.021465098
7114.578368,0.017419608,0.021436863
7114.628352,0.017517647,0.021431373
7114.678368,0.017555294,0.021597647
7114.728352,0.017542745,0.021527059
7114.778368,0.017501176,0.021410196
7114.828352,0.017395294,0.02143451
7114.878368,0.01735451,0.021451765
7114.928352,0.017388235,0.021516863
7114.978368,0.017392157,0.021587451
7115.028352,0.017305882,0.021548235
7115.078368,0.017283922,0.021497255
7115.128352,0.017357647,0.021470588
7115.178368,0.017289412,0.02150902
7115.228352,0.017168627,0.021558431
7115.278368,0.017198431,0.021403922
7115.328352,0.01721098,0.02142902
7115.378368,0.017214118,0.021471373
7115.428352,0.017161569,0.021367843
7115.478368,0.017232941,0.021363137
7115.528352,0.017238431,0.021306667
7115.578368,0.017250196,0.021403922
7115.628352,0.017191373,0.021367843
7115.678368,0.017316078,0.021349804
7115.728352,0.017368627,0.021363137
7115.778368,0.017436078,0.021427451
7115.828352,0.017386667,0.021375686
7115.878368,0.017218039,0.021383529
7115.928352,0.017334902,0.021335686
7115.978368,0.017305882,0.021336471
7116.028352,0.017339608,0.021432157
7116.078368,0.017192157,0.021437647
7116.128352,0.0172,0.021392941
7116.178368,0.017265882,0.021386667
7116.228352,0.017359216,0.021382745
7116.278368,0.017359216,0.021495686
7116.328352,0.017380392,0.021456471
7116.378368,0.017301176,0.02151451
7116.428352,0.017222745,0.02140549
7116.478368,0.017255686,0.02132549
7116.528352,0.017257255,0.021219608
7116.578368,0.017342745,0.021303529
7116.628352,0.017207059,0.021436863
7116.678368,0.017264314,0.021336471
7116.728352,0.017236078,0.021316078
7116.778368,0.017214902,0.021427451
7116.828352,0.017336471,0.021426667
7116.878368,0.01726902,0.021423529
7116.928352,0.017186667,0.021461176
7116.978368,0.017280784,0.021356078
7117.028352,0.017278431,0.021381176
7117.078368,0.017275294,0.021437647
7117.128352,0.017265882,0.02140549
7117.178368,0.017335686,0.021403137
7117.228352,0.017380392,0.021416471
7117.278368,0.017296471,0.021373333
7117.328352,0.017293333,0.021374118
7117.378368,0.017257255,0.021396078
7117.428352,0.017340392,0.021435294
7117.478368,0.017311373,0.021462745
7117.528352,0.017283922,0.021516078
7117.578368,0.017323137,0.021603137
7117.628352,0.017349804,0.021558431
7117.678368,0.017237647,0.021636078
7117.728352,0.017237647,0.021581961
7117.778368,0.017302745,0.021483922
7117.828352,0.017272157,0.021555294
7117.878368,0.017373333,0.02152
7117.928352,0.017330196,0.021498039
7117.978368,0.01736549,0.021407843
7118.028352,0.017461961,0.021391373
7118.078368,0.017426667,0.021505098
7118.128352,0.017345882,0.02148
7118.178368,0.017407059,0.021381176
7118.228352,0.017412549,0.021567059
7118.278368,0.017363137,0.021471373
7118.328352,0.01732549,0.021473725
7118.378368,0.017346667,0.021504314
7118.428352,0.017412549,0.021472157
7118.478368,0.017302745,0.021533333
7118.528352,0.017321569,0.021567843
7118.578368,0.017326275,0.021512157
7118.628352,0.017222745,0.021592941
7118.678368,0.017271373,0.021596863
7118.728352,0.017197647,0.021626667
7118.778368,0.017236863,0.021601569
7118.828352,0.017248627,0.02153098
7118.878368,0.017247843,0.021604706
7118.928352,0.017321569,0.021648627
7118.978368,0.017240784,0.021636863
7119.028352,0.017203137,0.021647059
7119.078368,0.017272941,0.021564706
7119.128352,0.017303529,0.021637647
7119.178368,0.017293333,0.021579608
7119.228352,0.017294902,0.021640784
7119.278368,0.017219608,0.021726275
7119.328352,0.017226667,0.021581961
7119.378368,0.017265098,0.021614902
7119.428352,0.017145098,0.021658039
7119.478368,0.017192941,0.021579608
